DATASET_EN,DATASET_TC,NAME_EN,NAME_TC,ADDRESS_EN,ADDRESS_TC,SEARCH01_EN,SEARCH01_TC,SEARCH02_EN,SEARCH02_TC,NSEARCH01_EN,NSEARCH01_TC,NSEARCH02_EN,NSEARCH02_TC,NSEARCH03_EN,Title,NSEARCH04_EN,NSEARCH04_TC,NSEARCH05_EN,NSEARCH05_TC,Latitude,Longitude,LASTUPDATE,NORTHING,EASTING,GeometryEasting,GeometryNorthing
Restaurant licences,食肆牌照,General Restaurant Licence,普通食肆,"SHOP B, G/F, CHINA INSURANCE BUILDING, 48 CAMERON ROAD, TSIM SHA TSUI, KOWLOON",九龍尖沙咀金馬倫道48號中國保險大廈地下B鋪,Yau Tsim,油尖區,2261823114,2261823114,61,61,RL,RL,榕哥陳皮燒鵝,榕哥陳皮燒鵝,,,24/4/2025,24/4/2025,22.299193556228147,114.1750200944806,29/4/2024,817806.4388327369,836076.9297338068,836076.9297000002,817806.4387999997
Restaurant licences,食肆牌照,General Restaurant Licence,普通食肆,"SHOP 708, LEVEL 7 , NEW TOWN PLAZA PHASE 1, SHA TIN, NEW TERRITORIES",新界沙田   新城市廣場第一期 7樓 708號鋪,Sha Tin,沙田區,2297809926,2297809926,97,97,RL,RL,Fall in Thai Hot Pot,四面泰 • 泰式火鍋,,,27/3/2025,27/3/2025,22.381836953520416,114.1886335368034,27/9/2024,826957.9993850394,837478.9995743475,837478.9995999997,826957.9993999992
Restaurant licences,食肆牌照,General Restaurant Licence,普通食肆,"STALL NO. 20, G/F, HENG ON MARKET, HENG ON ESTATE, NO. 1 HANG KAM STREET, MA ON SHAN, SHA TIN, NEW TERRITORIES",新界沙田馬鞍山恒錦街1號恒安邨恒安街市地下20號鋪,Sha Tin,沙田區,2297809379,2297809379,97,97,RL,RL,小鍋米線,小鍋米線,,,27/10/2025,27/10/2025,22.417143671912300,114.227436878432000,23/9/2024,830868.5457861784,841473.7878,841473.7878,830868.5458000004
Restaurant licences,食肆牌照,General Restaurant Licence,普通食肆,"SHOP NOS. 126 & 127, 1/F, NINA MALL 1, NO. 8 YEUNG UK ROAD, TSUEN WAN, NEW TERRITORIES",新界荃灣楊屋道8號如心廣場一期1樓 126 及 127號鋪,Tsuen Wan,荃灣區,2292809213,2292809213,92,92,RL,RL,Sankinn Taiwanese Hot Pot,山見台式火鍋,#G#H,#G#H,28/5/2025,28/5/2025,22.368748,114.11299,25/4/2024,825509.9349352025,829688.3479863579,829688.3480000002,825509.9349000007
Restaurant licences,食肆牌照,General Restaurant Licence,普通食肆,"SHOP NO.428B, LEVEL 4, LANDMARK NORTH, NO. 39 LUNG SUM AVENUE, SHEK WU HUI, SHEUNG SHUI, NEW TERRITORIES",新界上水石湖墟龍琛路 39 號上水廣場第 4 層 428B 號 鋪,North,北區,2296803310,2296803310,96,96,RL,RL,Yakiniku One,一燒肉,,,15/3/2025,15/3/2025,22.5025848,114.1279107,12/3/2024,840329.9511551731,831229.9084312323,831229.9084000001,840329.9511999991
Restaurant licences,食肆牌照,General Restaurant Licence,普通食肆,"14/F., THE L. PLACE, 139 QUEEN'S ROAD CENTRAL, CENTRAL, HONG KONG",香港中環 皇后大道中139號 THE L. PLACE 14樓,Central/Western,中西區,2218817623,2218817623,18,18,RL,RL,Uncle Fong Hot Pot Restaurant,方叔叔重慶老火鍋,,,16/3/2025,16/3/2025,22.284697840144000,114.153980995032000,22/2/2024,816201.4426447322,833908.7294932546,833908.7295000004,816201.4426000006
Restaurant licences,食肆牌照,General Restaurant Licence,普通食肆,"G/F, NO. 51 SEE CHEUNG STREET, SAI KUNG, NEW TERRITORIES",新界西貢 市場街51號   地下,Sai Kung,西貢區,2298806872,2298806872,98,98,RL,RL,SUMI YAKITORI,炭の燒鳥,,,27/6/2025,27/6/2025,22.3798193,114.2721455,9/5/2024,826737.6344552119,846079.4978465909,846079.4978,826737.6345000006
Restaurant licences,食肆牌照,General Restaurant Licence,普通食肆,"SHOP G2, G/F, THE UPPER SOUTH, 71 AP LEI CHAU MAIN STREET, ABERDEEN, HONG KONG",香港香港仔鴨脷洲大街71號 逸南地下G2舖,Southern,南區,2215803221,2215803221,15,15,RL,RL,大爺燒鵝,大爺燒鵝,,,28/12/2025,28/12/2025,22.243920438446306,114.15561010981259,9/12/2024,811685.9758508272,834075.9841275001,834075.9841,811685.9759
Restaurant licences,食肆牌照,General Restaurant Licence,普通食肆,"SHOP 302, 3/F, D2 PLACE ONE, NO. 9 CHEUNG YEE STREET, LAI CHI KOK, KOWLOON",九龍荔枝角長義街9號 D2 PLACE ONE 三樓302鋪,Sham Shui Po,深水埗區,2263808829,2263808829,63,63,RL,RL,GINZA ENZO YAKINIKU,銀座炎藏燒肉,#G#H,#G#H,3/4/2025,3/4/2025,22.3361036,114.1489859,22/3/2024,821893.9236903549,833395.0109552739,833395.0109999999,821893.9236999992
Restaurant licences,食肆牌照,General Restaurant Licence,普通食肆,"MAJOR PORTION OF 1/F, SHUN FAT HOUSE, NOS. 54-56 KAU YUK ROAD, YUEN LONG, NEW TERRITORIES",新界元朗教育路54-56號 順發大樓1樓主要部分,Yuen Long,元朗區,2294810956,2294810956,94,94,RL,RL,How Fish Gong Fang,烤魚工房,,,18/10/2025,18/10/2025,22.4431786,114.026733,23/12/2024,833758.4047946478,820812.6889234748,820812.6889000004,833758.4047999997
Restaurant licences,食肆牌照,General Restaurant Licence,普通食肆,"G/F, 50 ARGYLE STREET, MONG KOK, KOWLOON",九龍旺角亞皆老街50號地下,Mong Kok,旺角區,2262817608,2262817608,62,62,RL,RL,宏發燒鵝餐室,宏發燒鵝餐室,,,21/4/2025,21/4/2025,22.31940112935634,114.17090966265812,25/4/2024,820044.1260786627,835653.4613025485,835653.4612999996,820044.1261
Restaurant licences,食肆牌照,General Restaurant Licence,普通食肆,"SHOP C, G/F, CHUNG NAM MANSION, 163-163B KING'S ROAD, 7-9 BOAT STREET, HONG KONG",香港艇街7-9號英皇道163-163B號 中南大廈地下C鋪,Eastern,東區,2211810447,2211810447,11,11,RL,RL,超人雞煲烤魚,超人雞煲烤魚,,,15/3/2025,15/3/2025,22.2887493,114.1935618,17/5/2024,816649.9954597483,837987.6732776982,837987.6732999999,816649.9955000002
Restaurant licences,食肆牌照,General Restaurant Licence,普通食肆,"SHOP NO.626, LEVEL 6, NEW TOWN PLAZA PHASE 1, 18 SHATIN CENTRE STREET, SHA TIN, NEW TERRITORIES",新界沙田沙田正街18號新城市廣場一期6 樓626號鋪,Sha Tin,沙田區,2297810054,2297810054,97,97,RL,RL,TANYU,探魚烤魚,,,13/5/2025,13/5/2025,22.379252022951484,114.18791102988541,23/5/2024,826671.7501107847,837404.6144,837404.6144000003,826671.7500999998
Restaurant licences,食肆牌照,General Restaurant Licence,普通食肆,"SHOP NO. 40, LEVEL 3, NORTH WING, TREND PLAZA, TUEN MUN, NEW TERRITORIES",新界屯門   屯門時代廣場北翼 3樓40號鋪,Tuen Mun,屯門區,2293807056,2293807056,93,93,RL,RL,ISSHO YAKINIKU,一喜.燒肉,,,4/10/2025,4/10/2025,22.3931244,113.975691,28/8/2024,828221.7256,815551.0732608871,815551.0733000003,828221.7256000005
Restaurant licences,食肆牌照,General Restaurant Licence,普通食肆,"SHOP 703, 7/F, H ZENTRE, 15 MIDDLE ROAD, TSIM SHA TSUI, KOWLOON",九龍尖沙咀中間道15號H ZENTRE七樓703舖,Yau Tsim,油尖區,2261821941,2261821941,61,61,RL,RL,無老鍋,無老鍋,,,3/5/2025,3/5/2025,22.2954476,114.1733297,12/4/2024,817391.6357486733,835902.7347588706,835902.7347999997,817391.6357000005
Restaurant licences,食肆牌照,General Restaurant Licence,普通食肆,"SHOP NO. 3, G/F. PO FAT BUILDING, 22A-30 TAI TONG ROAD, YUEN LONG, NEW TERRITORIES",新界元朗大棠路22A-30號寶發大廈地下3號鋪,Yuen Long,元朗區,2294810558,2294810558,94,94,RL,RL,滋味燒味王,滋味燒味王,,,17/4/2025,17/4/2025,22.4433333,114.0285339,9/4/2024,833775.3514418721,820998.0878779998,820998.0878999997,833775.3513999991
Restaurant licences,食肆牌照,General Restaurant Licence,普通食肆,"G/F, IN D.D. 102,  LOT NO. 198 R.P, CASTLE PEAK ROAD (SAN TIN SECTION), YUEN LONG, NEW TERRITORIES",新界元朗青山公路(新田段)丈量約份第102約地段第198號 餘段地下,Yuen Long,元朗區,2294810628,2294810628,94,94,RL,RL,金明苑園林海鮮酒家,金明苑園林海鮮酒家,,,10/5/2025,10/5/2025,22.499212099263900,114.078512299305000,28/3/2024,839958.9675370001,826146.8411129146,826146.8410999998,839958.9674999993
Restaurant licences,食肆牌照,General Restaurant Licence,普通食肆,"SHOP NO.135, LEVEL 1, PARK CENTRAL, NO.9 TONG TAK STREET, TSEUNG KWAN O, SAI KUNG, NEW TERRITORIES",新界西貢將軍澳 唐德街9號  將軍澳中心 1樓 135號鋪,Sai Kung,西貢區,2298806818,2298806818,98,98,RL,RL,Yakiniku Otoko,燒肉男,#G,#G,14/5/2025,14/5/2025,22.307689649782700,114.257289637530000,7/5/2024,818749.4578054601,844553.8301446897,844553.8300999999,818749.4578000009
Restaurant licences,食肆牌照,General Restaurant Licence,普通食肆,"SHOP NO.2, G/F, WAH ON BUILDING, NO. 45 MUT WAH STREET, KWUN TONG, KOWLOON",九龍觀塘物華街45號華安大樓地下2號舖,Kwun Tong,觀塘區,2251809861,2251809861,51,51,RL,RL,超人燒鵝,超人燒鵝,,,27/3/2025,27/3/2025,22.315189,114.2249519,5/4/2024,819578.4760679369,841221.5488231706,841221.5488,819578.4760999996
Restaurant licences,食肆牌照,General Restaurant Licence,普通食肆,"SHOP 7, G/F, CHUNG HING MANSION,  1, 3, 5A, 7, 7A, 9, 9A, 11, 11A, 13 & 13A  PAN HOI STREET, QUARRY BAY, HONG KONG","香港鰂魚涌 濱海街1,3,5A,7,7A,9,9A,11,11A, 13及13A中興大廈地下7號鋪",Eastern,東區,2211810517,2211810517,11,11,RL,RL,有運燒味飯店,有運燒味飯店,,,23/4/2025,23/4/2025,22.286487144169400,114.210870729247000,18/4/2024,816399.7970937851,839771.4473215595,839771.4473000001,816399.7971000001
Restaurant licences,食肆牌照,General Restaurant Licence,普通食肆,"SHOP NOS. 5-9 & 22, G/F, PARK HOTEL, 61-65 CHATHAM ROAD SOUTH, TSIM SHA TSUI, KOWLOON",九龍尖沙咀漆咸道南61-65號 百樂酒店地下5-9及22號鋪,Yau Tsim,油尖區,2261823035,2261823035,61,61,RL,RL,YUNG'S TANGERINE ROAST GOOSE,榕記陳皮燒鵝,,,18/3/2026,18/3/2026,22.299631216932102,114.17548364828541,12/2/2025,817854.9024335642,836124.6967010038,836124.6967000002,817854.9024
Restaurant licences,食肆牌照,General Restaurant Licence,普通食肆,"SHOP NOS. 3078 AND 3079, LEVEL 3 , LUCKY PLAZA, 1-15 WANG POK STREET, SHA TIN, NEW TERRITORIES",新界沙田 橫壆街1-15號  好運中心 3樓3078及3079號鋪,Sha Tin,沙田區,2297809263,2297809263,97,97,RL,RL,Gyukaku Japanese Yakiniku Restaurant,牛角日本燒肉專門店,,,2/9/2025,2/9/2025,22.383634312086800,114.190708837127000,8/8/2024,827157.0491005108,837692.7029007467,837692.7028999999,827157.0491000004
Restaurant licences,食肆牌照,General Restaurant Licence,普通食肆,"SHOP NOS. 28, 29, 30, 31, G/F, KIU KWAN MANSION, NO. 395 KING'S ROAD, NORTH POINT, HONG KONG","香港北角英皇道395號僑冠大廈 地下28,29,30,31號鋪",Eastern,東區,2211810881,2211810881,11,11,RL,RL,大西洋火鍋,大西洋火鍋,,,21/11/2025,21/11/2025,22.2912958,114.1993903,4/12/2024,816932.0584462975,838588.2689879903,838588.2690000003,816932.0583999995
Restaurant licences,食肆牌照,General Restaurant Licence,普通食肆,"SHOP 1009, LEVEL 1, D·PARK, DISCOVERY PARK, 398 CASTLE PEAK ROAD, TSUEN WAN, NEW TERRITORIES",新界荃灣青山道398號愉景新城第一層1009號舖,Tsuen Wan,荃灣區,2292809444,2292809444,92,92,RL,RL,Meokbang BBQ Kidzone,炑八韓烤.親子餐廳(2),,,8/11/2025,8/11/2025,22.376610617299400,114.111538019253000,11/11/2024,826380.6696,829539.1816,829539.1815999998,826380.6696000006
Restaurant licences,食肆牌照,General Restaurant Licence,普通食肆,"SHOP NOS. 36 & 37, LEVEL 3, NORTH WING, TREND PLAZA, TUEN MUN, NEW TERRITORIES",新界屯門屯門時代廣場北翼第三層36及37鋪,Tuen Mun,屯門區,2293807029,2293807029,93,93,RL,RL,Top Pot Taiwanese Hot Pot,一鼎台式火鍋,,,11/9/2025,11/9/2025,22.3931244,113.975691,6/9/2024,828221.7256,815551.0732608871,815551.0733000003,828221.7256000005
Restaurant licences,食肆牌照,General Restaurant Licence,普通食肆,"7/F., HDH CENTRE, 8 PENNINGTON STREET, CAUSEWAY BAY, HONG KONG",香港銅鑼灣邊寧頓街8號 亨利集團中心7樓,Wan Chai,灣仔區,2212822900,2212822900,12,12,RL,RL,PURE WAGYU YAKINIKU (CWB),和牛燒肉純 (銅鑼灣),#G#H,#G#H,2/6/2025,2/6/2025,22.278789798895037,114.1862075358588,5/6/2024,815547.0725910426,837229.8710804288,837229.8711000001,815547.0725999996
Restaurant licences,食肆牌照,General Restaurant Licence,普通食肆,"G/F & M/F, LINFOND MANSION, 191 & 193 HENNESSY ROAD, WAN CHAI, HONG KONG",香港灣仔軒尼詩道191及193號 濂風大廈地下及閣樓,Wan Chai,灣仔區,2212821633,2212821633,12,12,RL,RL,Hay Hay Roasted Meat Restaurant 1998,喜喜燒味冰室1998,,,18/5/2025,18/5/2025,22.2779313,114.1743415,29/4/2024,815451.9795719758,836006.9657465693,836006.9656999996,815451.9795999993
Restaurant licences,食肆牌照,General Restaurant Licence,普通食肆,"SHOP 2, G/F, CENTRAL 88, NOS. 88, 90, 92, 94, 96 AND 98 DES VOEUX ROAD CENTRAL, CENTRAL, HONG KONG","香港中環德輔道中 88,90,92,94,96及98號 中環八十八地下2號鋪",Central/Western,中西區,2218817872,2218817872,18,18,RL,RL,大龍燒鵝餐廳小廚(中環店),大龍燒鵝餐廳小廚(中環店),,,18/5/2025,18/5/2025,22.284895446345100,114.155336120404000,23/7/2024,816223.3039212272,834048.3848,834048.3848000001,816223.3038999997
Restaurant licences,食肆牌照,General Restaurant Licence,普通食肆,"SHOP 19-20, LEVEL 1, GARDEN RIVERA, NOS. 20-30 TAI CHUNG KIU ROAD, SHA TIN, NEW TERRITORIES",新界沙田大涌橋路20-30號河畔花園第一層19-20號鋪,Sha Tin,沙田區,2297809096,2297809096,97,97,RL,RL,EAT,燒肉,,,30/5/2025,30/5/2025,22.380885540678500,114.195039062541000,11/6/2024,826852.71,838138.6757512619,838138.6758000003,826852.7100000009
Restaurant licences,食肆牌照,General Restaurant Licence,普通食肆,"SHOP A1, G/F., WING FAT COURT, NOS. 506-510 FUK WING STREET, SHAM SHUI PO, KOWLOON",九龍深水埗福榮街506號至510號 榮發閣地下A1鋪,Sham Shui Po,深水埗區,2263808883,2263808883,63,63,RL,RL,會長之家烤肉,會長之家烤肉,#G,#G,8/5/2025,8/5/2025,22.3389855,114.1539447,10/5/2024,822212.9647475964,833905.9007378869,833905.9007000001,822212.9647000004
Restaurant licences,食肆牌照,General Restaurant Licence,普通食肆,"SHOP G18, G/F, KINGS WING PLAZA 2, NO. 1 ON KWAN STREET,  SHEK MUN, SHA TIN, NEW TERRITORIES",新界沙田石門安群街1號京瑞廣場2期地下G18鋪,Sha Tin,沙田區,2297809494,2297809494,97,97,RL,RL,TOP ONE ROASTED GOOSE RESTAURANT,世一古井燒鵝,,,3/12/2025,3/12/2025,22.388923778773442,114.2087779057968,22/11/2024,827743.0647237768,839553.3705327495,839553.3705000002,827743.0647
Restaurant licences,食肆牌照,General Restaurant Licence,普通食肆,"GROUND FLOOR, ETERNAL BUILDING, NOS. 112-114 TSAT TSZ MUI ROAD, NORTH POINT, HONG KONG",香港北角七姊妹道112-114號 合偉大廈地下,Eastern,東區,2211810614,2211810614,11,11,RL,RL,HAPPY KITCHEN,千樂燒味餐室,,,7/6/2025,7/6/2025,22.2910685,114.2037326,23/5/2024,816906.9618134049,839035.7475143942,839035.7474999996,816906.9617999997
Restaurant licences,食肆牌照,General Restaurant Licence,普通食肆,"SHOP 2, G/F, VENICE GARDENS, 12 LEUNG TAK STREET, TUEN MUN, NEW TERRITORIES",新界屯門良德街12號海麗花園地下2號舖,Tuen Mun,屯門區,2293807135,2293807135,93,93,RL,RL,源興燒味,源興燒味,,,20/11/2025,20/11/2025,22.40756351606049,113.96826071760883,22/1/2025,829821.7023846543,814788.1532347078,814788.1531999996,829821.7024000008
Restaurant licences,食肆牌照,General Restaurant Licence,普通食肆,"UNIT 25, LEVEL 2, MEGABOX, ENTERPRISE SQUARE FIVE, 38 WANG CHIU ROAD, KOWLOON BAY, KOWLOON",九龍九龍灣宏照道 38 號 企業廣場第五期 MEGABOX 2樓25號舖,Kwun Tong,觀塘區,2251809515,2251809515,51,51,RL,RL,Yakiniku One,一燒肉,,,28/5/2025,28/5/2025,22.3198569,114.2081677,24/5/2024,820094.9190738515,839492.1235235228,839492.1234999998,820094.9190999996
Restaurant licences,食肆牌照,General Restaurant Licence,普通食肆,"UNIT B, G/F, NO.48 TSUN YIP STREET AND NO.48 HUNG TO ROAD, KWUN TONG, KOWLOON",九龍觀塘駿業街48號及鴻圖道48號地下B室,Kwun Tong,觀塘區,2251810023,2251810023,51,51,RL,RL,WAH KEE TANGERINE ROAST GOOSE,華記陳皮燒鵝,,,21/8/2025,21/8/2025,22.310903272534905,114.2217815795511,26/8/2024,819103.7969338262,840895.0441616487,840895.0442000004,819103.7969000004
Restaurant licences,食肆牌照,General Restaurant Licence,普通食肆,"GROUND FLOOR, RITZ PLAZA, 122 AUSTIN ROAD, TSIM SHA TSUI, KOWLOON",九龍尖沙咀柯士甸道122號麗斯中心地下,Yau Tsim,油尖區,2261822801,2261822801,61,61,RL,RL,GANGYAN Seafood Hotpot,港宴海鮮火鍋,,,9/1/2026,9/1/2026,22.3031237,114.1731732,27/12/2024,818241.6445204014,835886.6284891646,835886.6284999996,818241.6445000004
Restaurant licences,食肆牌照,General Restaurant Licence,普通食肆,"SHOP NO.132, 1/F, FORTUNE CITY ONE, CITY ONE SHA TIN, 1 NGAN SHING STREET, SHA TIN, NEW TERRITORIES",新界沙田 銀城街1號 沙田第一城 置富第一城 1樓 132號鋪,Sha Tin,沙田區,2297810151,2297810151,97,97,RL,RL,Gyukaku Japanese Yakiniku Restaurant,牛角日本燒肉專門店,,,18/7/2025,18/7/2025,22.38655214112603,114.20448636168513,23/7/2024,827480.3524117003,839111.4829536885,839111.483,827480.3523999993
Restaurant licences,食肆牌照,General Restaurant Licence,普通食肆,"SHOP NOS. 1403 & 1404-1405 AND ADJOINING SEATING AREA, 14/F., HYSAN PLACE, NO. 500 HENNESSY ROAD, CAUSEWAY BAY, HONG KONG",香港銅鑼灣軒尼詩道500號希慎廣場14樓 1403及1404-1405號鋪及相連座位間,Wan Chai,灣仔區,2212822821,2212822821,12,12,RL,RL,Nabe Urawa & Yakiniku Guu,牛氣 & 燒肉谷,#F#G#H,#F#G#H,16/5/2025,16/5/2025,22.27980119375519,114.18380051875747,20/5/2024,815659.0551051649,836981.8007346627,836981.8006999996,815659.0550999995
Restaurant licences,食肆牌照,General Restaurant Licence,普通食肆,"SHOP A, G/F., YAM TZE COMMERCIAL BUILDING, 23 THOMSON ROAD, WANCHAI, HONG KONG",香港灣仔譚臣道23號 壬子商業大廈地下A鋪,Wan Chai,灣仔區,2212822830,2212822830,12,12,RL,RL,GIN JAPANESE RESTAURANT,銀 拉麵 串燒,,,23/5/2025,23/5/2025,22.27719480620535,114.17107219611054,30/5/2024,815370.4338,835670.0288482808,835670.0288000004,815370.4338000007
Restaurant licences,食肆牌照,General Restaurant Licence,普通食肆,"2/F, MONGKOK COMMERCIAL CENTRE, NO. 16, 16A & 16B ARGYLE STREET, MONGKOK, KOWLOON","九龍旺角亞皆老街16, 16A & 16B號 旺角商業大廈2樓",Mong Kok,旺角區,2262817200,2262817200,62,62,RL,RL,How Fish Gong Fang,烤魚工房,,,7/8/2025,7/8/2025,22.3189075,114.169012,8/8/2024,819989.4730926899,835457.9434548703,835457.9435,819989.4730999991
Restaurant licences,食肆牌照,General Restaurant Licence,普通食肆,"3/F, SUNBEAM COMMERCIAL BUILDING, 469-471 NATHAN ROAD, YAU MA TEI, KOWLOON",九龍油麻地彌敦道469-471號 新光商業大廈3樓,Yau Tsim,油尖區,2261823372,2261823372,61,61,RL,RL,Kowloon Hum Spicy Hot Pot Restaurant,九龍坎麻辣火鍋 (油麻地店),,,25/7/2025,25/7/2025,22.3106389,114.1708611,16/1/2025,819073.8441164035,835648.4195403482,835648.4194999998,819073.8441000003
Restaurant licences,食肆牌照,General Restaurant Licence,普通食肆,"SHOP NO.7, G/F, KAM SHAN BUILDING, 1-35 TAI WAI ROAD, SHA TIN, NEW TERRITORIES",新界沙田大圍道1-35號金山樓地下7號鋪,Sha Tin,沙田區,2297810063,2297810063,97,97,RL,RL,超人燒鵝,超人燒鵝,,,15/5/2025,15/5/2025,22.375826245643648,114.17709167574878,17/5/2024,826292.3530765378,836290.3795371844,836290.3794999998,826292.3531
Restaurant licences,食肆牌照,General Restaurant Licence,普通食肆,"SHOP L09-L010, G/F, GRANDEUR TERRACE, NO. 88 TIN SHUI ROAD, TIN SHUI WAI, YUEN LONG, NEW TERRITORIES",新界元朗天水圍天瑞路88號俊宏軒地下L09-L10鋪,Yuen Long,元朗區,2294811366,2294811366,94,94,RL,RL,超人燒鵝,超人燒鵝,,,13/6/2025,13/6/2025,22.46939017712605,114.00064524570185,21/6/2024,836663.9138,818130.6618788912,818130.6618999997,836663.9137999993
Restaurant licences,食肆牌照,General Restaurant Licence,普通食肆,"SHOP NOS. UG45-51, UG/F., TSIM SHA TSUI CENTRE, NO. 66 MODY ROAD, TSIM SHA TSUI, KOWLOON",九龍尖沙咀麼地道66號 尖沙咀中心高層地下UG45-51號舖,Yau Tsim,油尖區,2261822740,2261822740,61,61,RL,RL,TEPPANYAKI JUYONDAI,十四代料理鐵板燒,#G#H,#G#H,1/1/2026,1/1/2026,22.2976578,114.1778408,9/12/2024,817636.3770279668,836367.5882444326,836367.5882000001,817636.3770000003
Restaurant licences,食肆牌照,General Restaurant Licence,普通食肆,"SHOP NO. 8, G/F, EIGHTLAND GARDENS, NO. 2 ON CHEE ROAD, TAI PO, NEW TERRITORIES",新界大埔安慈路2號八號花園地下8號鋪,Tai Po,大埔區,2295803988,2295803988,95,95,RL,RL,LUCKY GOOSE CAFE,幸運燒鵝冰室,,,2/7/2025,2/7/2025,22.45268348926923,114.16634826975753,5/7/2024,834803.2525584179,835184.5326224251,835184.5325999996,834803.2525999993
Restaurant licences,食肆牌照,General Restaurant Licence,普通食肆,"SHOP 2-3, G/F, SHEK WAI KOK MARKET, SHEK FONG HOUSE, SHEK WAI KOK ESTATE, TSUEN WAN, NEW TERRITORIES",新界荃灣  石圍角邨 石芳樓石圍角街市 地下2-3號鋪,Tsuen Wan,荃灣區,2292809620,2292809620,92,92,RL,RL,大爺燒鵝,大爺燒鵝 ,,,10/4/2025,10/4/2025,22.374841629880297,114.12350774653999,16/4/2024,826184.2941237489,830771.8430423602,830771.8430000003,826184.2940999996
Restaurant licences,食肆牌照,General Restaurant Licence,普通食肆,"SHOP A, G/F, PO LUN BUILDING, NOS. 175-181 PORTLAND STREET, KOWLOON",九龍砵蘭街175-181號寶倫大樓地下A鋪,Mong Kok,旺角區,2262817626,2262817626,62,62,RL,RL,SPRING CITY VENTURES LIMITED,春城銅鍋米線,,,28/4/2025,28/4/2025,22.316610473482225,114.16908982691346,30/4/2024,819735.1122286195,835465.9488925685,835465.9489000002,819735.1121999994
Restaurant licences,食肆牌照,General Restaurant Licence,普通食肆,"SHOP NOS. E167 AND E168 AND PORTION OF SHOP FRONT CORRIDOR, 1/F., EAST WING OF TKO GATEWAY, HAU TAK ESTATE, SHEUNG NING ROAD, TSEUNG KWAN O, SAI KUNG, NEW TERRITORIES",新界西貢將軍澳常寧路厚德邨TKO GATEWAY東翼 1樓E167及E168號舖及舖前部份走廊,Sai Kung,西貢區,2298806979,2298806979,98,98,RL,RL,小鍋雞海南雞,小鍋雞海南雞,,,23/1/2026,23/1/2026,22.317195175367587,114.26439477410815,9/1/2025,819802.4565879138,845285.3188068226,845285.3187999995,819802.4565999992
Restaurant licences,食肆牌照,General Restaurant Licence,普通食肆,"SHOP 8-11, G/F, TWO ARTLANE, 1 CHUNG CHING STREET, SAI YING PUN, HONG KONG",香港西營盤忠正街1號 藝里坊2號地下8-11鋪,Central/Western,中西區,2218818750,2218818750,18,18,RL,RL,YAKITORIYA HON,本炭火燒鳥,#F#G#H,#F#G#H,27/6/2025,27/6/2025,22.28737449412166,114.1413494484943,3/7/2024,816498.0911633929,832607.0569875533,832607.057,816498.0911999997
Restaurant licences,食肆牌照,General Restaurant Licence,普通食肆,"SHOP F & G2, G/F., WAH KING MANSION, 48 HA HEUNG ROAD, TO KWA WAN, KOWLOON",九龍土瓜灣下鄉道48號 華景大廈地下 F & G2鋪,Kowloon City,九龍城區,2252809503,2252809503,52,52,RL,RL,串燒兄妹,串燒兄妹,,,2/6/2025,2/6/2025,22.317925393456495,114.18964559173142,4/6/2024,819880.7550608943,837583.8264075452,837583.8263999997,819880.7551000006
Restaurant licences,食肆牌照,General Restaurant Licence,普通食肆,"1/F MAINWAY COURT, 15-33 KWONG WA STREET & 126-128 SOY STREET, MONG KOK, KOWLOON",九龍旺角豉油街126-128號及廣華街15-33號 明威閣1樓,Mong Kok,旺角區,2262817510,2262817510,62,62,RL,RL,喜聚火鍋.雞煲專門店-旺角,喜聚火鍋.雞煲專門店-旺角,#G#H,#G#H,14/2/2026,14/2/2026,22.3169693,114.1734286,12/2/2025,819774.8302513419,835912.9797932806,835912.9797999999,819774.8302999996
Restaurant licences,食肆牌照,General Restaurant Licence,普通食肆,"G/F, 29 FUNG TAK ROAD, WONG TAI SIN, KOWLOON",九龍黃大仙鳳德道29號地下,Wong Tai Sin,黃大仙區,2253805447,2253805447,53,53,RL,RL,大勝燒鵝,大勝燒鵝,,,1/8/2025,1/8/2025,22.343402611637593,114.19666637536574,3/10/2024,822702.049,838306.8099226623,838306.8098999998,822702.0490000006
Restaurant licences,食肆牌照,General Restaurant Licence,普通食肆,"2/F., FULL WIN COMMERCIAL CENTRE, NO. 573 NATHAN ROAD, YAU MA TEI, KOWLOON",九龍油麻地彌敦道573號富運商業中心2樓,Yau Tsim,油尖區,2261823187,2261823187,61,61,RL,RL,LITTLE SHEEP HOT POT,小肥羊火鍋,,,21/5/2025,21/5/2025,22.31495421544494,114.17001850058952,23/5/2024,819551.7024887921,835561.6231922482,835561.6232000003,819551.7025000006
Restaurant licences,食肆牌照,General Restaurant Licence,普通食肆,"G/F, 81 WOOSUNG STREET, JORDAN, KOWLOON",九龍佐敦吳松街81號地下,Yau Tsim,油尖區,2261823044,2261823044,61,61,RL,RL,網紅串燒,網紅串燒,,,19/3/2025,19/3/2025,22.30652407174336,114.17039750472784,22/3/2024,818618.1924854246,835600.6332063572,835600.6332,818618.1925000008
